age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
22, Private,5, Divorced, Exec-managerial, Own-child, White, Female,1101,383,8, France, <=50K
62, State-gov,6, Never-married, Exec-managerial, Not-in-family, White, Male,2127,50,39, El-Salvador, <=50K
56, ?,6, Married-AF-spouse, Machine-op-inspct, Wife, White, Male,6246,152,41, Portugal, <=50K
60, Local-gov,7, Separated, Other-service, Husband, Other, Male,6792,798,2, ?, <=50K
44, Private,4, Married-civ-spouse, Sales, Husband, White, Female,827,106,71, El-Salvador, <=50K
42, State-gov,8, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,26536,1342,35, Italy, >50K
26, Private,6, Never-married, Sales, Not-in-family, White, Female,4341,500,25, Columbia, <=50K
46, Private,8, Never-married, Prof-specialty, Other-relative, White, Female,23248,1283,28, England, <=50K
52, Private,6, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,4889,1068,2, ?, >50K
48, Local-gov,7, Never-married, Adm-clerical, Not-in-family, White, Female,19342,813,50, Germany, <=50K
20, State-gov,5, Married-spouse-absent, Exec-managerial, Wife, White, Female,357,9,2, Japan, >50K
43, Never-worked,7, Separated, ?, Other-relative, Other, Female,9657,395,37, Iran, >50K
45, State-gov,6, Never-married, ?, Own-child, White, Female,6240,321,7, United-States, >50K
21, State-gov,6, Separated, Exec-managerial, Other-relative, White, Female,485,14,3, ?, >50K
23, Private,6, Widowed, Sales, Own-child, White, Male,2508,524,14, El-Salvador, <=50K
31, Self-emp-not-inc,7, Married-civ-spouse, Priv-house-serv, Unmarried, Other, Female,4474,191,14, Yugoslavia, <=50K
40, Never-worked,8, Married-spouse-absent, Craft-repair, Husband, Other, Male,31093,1552,47, Laos, >50K
42, Local-gov,7, Married-AF-spouse, Priv-house-serv, Not-in-family, White, Male,13399,1344,19, Jamaica, >50K
42, State-gov,7, Divorced, Other-service, Own-child, Black, Female,17395,928,23, Honduras, >50K
24, Private,4, Never-married, Priv-house-serv, Not-in-family, White, Female,196,289,2, ?, <=50K
46, Private,6, Married-civ-spouse, ?, Husband, White, Female,18954,1249,25, United-States, >50K
53, Private,6, Never-married, Protective-serv, Husband, Other, Male,4024,188,51, Haiti, >50K
33, Federal-gov,6, Never-married, Farming-fishing, Husband, White, Female,1573,81,12, Columbia, <=50K
35, Self-emp-not-inc,8, Married-spouse-absent, Sales, Not-in-family, White, Female,11063,505,25, Hong, <=50K
47, Private,4, Married-civ-spouse, Sales, Unmarried, White, Male,499,72,71, Peru, <=50K
54, Private,3, Married-AF-spouse, Farming-fishing, Own-child, White, Male,21,6,78, El-Salvador, <=50K
57, Self-emp-not-inc,5, Separated, Other-service, Not-in-family, White, Male,1589,217,1, Philippines, <=50K
38, Private,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,264,50,67, France, <=50K
42, Private,6, Never-married, Sales, Not-in-family, White, Male,5463,783,8, Columbia, >50K
39, Self-emp-inc,4, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,2060,227,59, United-States, <=50K
46, Without-pay,6, Never-married, Other-service, Not-in-family, White, Male,5279,629,5, United-States, >50K
41, Without-pay,8, Widowed, Protective-serv, Not-in-family, Black, Male,30352,1920,38, Vietnam, <=50K
33, Private,2, Married-civ-spouse, Exec-managerial, Own-child, White, Female,12,6,66, United-States, <=50K
22, Private,5, Never-married, Sales, Husband, White, Female,369,96,20, Portugal, >50K
52, Private,8, Separated, Tech-support, Unmarried, White, Male,10157,1598,8, Italy, <=50K
25, Private,4, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,434,105,27, France, <=50K
35, Private,7, Widowed, Prof-specialty, Own-child, White, Male,9309,777,41, Ecuador, >50K
41, Private,7, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,18207,1040,53, Hungary, >50K
38, Self-emp-not-inc,7, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Male,11347,1384,20, United-States, <=50K
30, Private,6, Married-spouse-absent, Adm-clerical, Wife, White, Female,1181,52,8, Japan, <=50K
65, Private,5, Married-civ-spouse, Farming-fishing, Husband, White, Female,659,21,39, El-Salvador, <=50K
31, Local-gov,7, Married-civ-spouse, Farming-fishing, Other-relative, Other, Female,7405,277,14, El-Salvador, <=50K
46, Local-gov,8, Never-married, Handlers-cleaners, Unmarried, White, Male,21157,1797,16, Vietnam, <=50K
48, State-gov,8, Divorced, ?, Own-child, Other, Male,24779,1786,19, United-States, >50K
53, Private,5, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,1020,68,60, United-States, <=50K
30, Self-emp-not-inc,8, Separated, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Female,7902,284,15, Mexico, >50K
42, Federal-gov,7, Married-AF-spouse, Adm-clerical, Husband, White, Female,6325,270,33, El-Salvador, >50K
41, State-gov,8, Divorced, Protective-serv, Wife, Asian-Pac-Islander, Female,24883,1224,34, Mexico, >50K
29, State-gov,7, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,3532,135,7, Philippines, >50K
47, State-gov,7, Never-married, ?, Husband, Other, Female,13826,777,17, United-States, >50K
30, Self-emp-not-inc,5, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Female,286,15,5, United-States, <=50K
18, Private,2, Divorced, Transport-moving, Own-child, White, Female,1,2,13, Germany, <=50K
32, State-gov,8, Married-AF-spouse, Exec-managerial, Other-relative, Black, Female,8391,325,15, Haiti, >50K
33, Private,5, Never-married, Sales, Husband, White, Male,1700,258,42, Laos, <=50K
21, Private,3, Never-married, Transport-moving, Own-child, White, Male,20,88,1, Columbia, <=50K
37, Without-pay,7, Married-spouse-absent, Sales, Wife, Other, Male,10975,1393,20, Taiwan, <=50K
53, Federal-gov,7, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,5948,155,39, South, <=50K
40, Self-emp-not-inc,8, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,18376,862,37, United-States, <=50K
36, State-gov,7, Married-spouse-absent, Exec-managerial, Unmarried, Black, Female,6576,308,11, United-States, >50K
65, Private,5, Married-spouse-absent, Adm-clerical, Husband, White, Male,581,21,40, Germany, <=50K
22, Private,4, Never-married, Craft-repair, Own-child, White, Female,135,48,22, Hungary, <=50K
62, Self-emp-inc,5, Married-civ-spouse, Farming-fishing, Husband, White, Female,1843,52,40, India, <=50K
41, Self-emp-not-inc,7, Married-AF-spouse, Handlers-cleaners, Wife, Other, Female,5713,260,30, Guatemala, <=50K
55, Private,6, Married-spouse-absent, Craft-repair, Wife, Asian-Pac-Islander, Male,6220,246,46, South, <=50K
35, Self-emp-inc,8, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,19240,1466,33, Hungary, >50K
76, Without-pay,2, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,5,0,24, Columbia, <=50K
44, Without-pay,8, Married-spouse-absent, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,15560,625,40, El-Salvador, <=50K
44, ?,9, Never-married, Farming-fishing, Wife, Amer-Indian-Eskimo, Male,36748,2143,39, El-Salvador, <=50K
45, Self-emp-inc,8, Separated, Tech-support, Other-relative, Other, Female,33489,2156,35, Holand-Netherlands, <=50K
31, Private,4, Married-civ-spouse, Other-service, Not-in-family, White, Male,436,270,2, United-States, <=50K
41, Local-gov,6, Married-AF-spouse, Exec-managerial, Not-in-family, Other, Female,10007,688,55, Thailand, <=50K
34, ?,6, Divorced, Other-service, Not-in-family, White, Female,3273,825,9, United-States, <=50K
23, Private,4, Divorced, Farming-fishing, Own-child, White, Male,131,46,26, France, <=50K
55, Self-emp-not-inc,4, Married-spouse-absent, Farming-fishing, Husband, Asian-Pac-Islander, Female,158,3,23, Columbia, <=50K
49, Private,7, Never-married, Handlers-cleaners, Husband, Other, Male,11435,1482,6, Philippines, <=50K
45, Self-emp-not-inc,9, Widowed, Sales, Other-relative, Asian-Pac-Islander, Male,36596,2202,39, Cuba, >50K
50, ?,8, Separated, Exec-managerial, Wife, White, Male,17581,1528,11, India, >50K
45, Private,7, Never-married, Handlers-cleaners, Other-relative, Other, Female,18302,1004,22, Philippines, <=50K
42, Local-gov,8, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,24156,1242,32, China, >50K
20, Private,5, Never-married, Other-service, Wife, White, Female,557,266,6, Portugal, <=50K
54, Self-emp-inc,8, Never-married, Prof-specialty, Own-child, Black, Female,15143,1334,8, Philippines, <=50K
46, Federal-gov,8, Never-married, Protective-serv, Husband, Black, Female,31246,1255,48, Jamaica, <=50K
52, State-gov,7, Separated, Tech-support, Husband, White, Male,10487,1192,5, Mexico, <=50K
47, Private,7, Separated, Transport-moving, Husband, White, Female,16866,929,20, Scotland, >50K
50, State-gov,8, Separated, Protective-serv, Husband, Other, Male,20975,1628,14, Dominican-Republic, <=50K
47, Self-emp-not-inc,8, Married-AF-spouse, Sales, Not-in-family, White, Female,26672,1761,23, Hong, <=50K
20, Private,5, Married-AF-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,476,123,13, ?, <=50K
49, Private,8, Married-civ-spouse, Other-service, Own-child, White, Male,24084,1882,29, Cambodia, >50K
45, Private,8, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,29199,1108,44, El-Salvador, <=50K
49, Without-pay,6, Married-civ-spouse, Sales, Unmarried, White, Female,17229,1365,24, Canada, <=50K
33, Federal-gov,5, Married-civ-spouse, Exec-managerial, Own-child, White, Male,1227,201,43, Puerto-Rico, <=50K
39, Never-worked,7, Married-spouse-absent, Other-service, Not-in-family, Asian-Pac-Islander, Female,8950,684,48, England, >50K
40, Never-worked,5, Married-AF-spouse, Sales, Not-in-family, White, Female,3485,324,60, United-States, <=50K
43, Self-emp-not-inc,8, Widowed, Craft-repair, Wife, Asian-Pac-Islander, Male,29446,1971,34, Outlying-US(Guam-USVI-etc), >50K
47, State-gov,5, Married-civ-spouse, Prof-specialty, Own-child, White, Female,3774,184,4, United-States, >50K
45, Without-pay,7, Married-civ-spouse, ?, Unmarried, White, Female,14419,785,17, United-States, <=50K
44, Private,9, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,39885,2208,42, England, >50K
49, Self-emp-inc,8, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,20585,1478,16, Philippines, <=50K
29, State-gov,7, Married-spouse-absent, Exec-managerial, Husband, Other, Female,5227,179,11, Columbia, <=50K
59, Self-emp-not-inc,7, Separated, Sales, Not-in-family, White, Male,6839,613,2, Canada, >50K
34, Private,6, Never-married, Priv-house-serv, Not-in-family, White, Female,2387,674,6, Nicaragua, <=50K
38, Self-emp-inc,8, Separated, Adm-clerical, Own-child, Other, Male,15071,728,34, Dominican-Republic, >50K
69, Private,3, Married-spouse-absent, Adm-clerical, Husband, White, Male,21,1,46, Iran, <=50K
48, Private,3, Separated, ?, Unmarried, White, Female,4069,313,5, Philippines, <=50K
42, Private,2, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,48,13,79, United-States, <=50K
38, Private,6, Widowed, Sales, Own-child, Amer-Indian-Eskimo, Male,5595,493,50, Mexico, <=50K
47, Self-emp-not-inc,8, Divorced, Adm-clerical, Own-child, Other, Female,23353,1976,23, ?, >50K
54, State-gov,7, Married-AF-spouse, Handlers-cleaners, Husband, White, Male,11601,1185,5, France, <=50K
53, Local-gov,7, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,13131,433,46, Columbia, <=50K
47, Private,6, Divorced, Prof-specialty, Other-relative, White, Female,12778,818,17, Canada, >50K
22, State-gov,6, Married-spouse-absent, Exec-managerial, Husband, White, Female,1223,35,5, Cambodia, >50K
35, Without-pay,8, Never-married, Exec-managerial, Husband, Other, Female,19106,1479,32, Jamaica, >50K
39, Private,6, Never-married, Sales, Not-in-family, White, Female,3285,641,6, Dominican-Republic, <=50K
25, Private,5, Never-married, Transport-moving, Own-child, White, Female,859,452,5, Hong, >50K
40, Private,4, Divorced, Craft-repair, Own-child, White, Male,595,89,67, United-States, <=50K
31, Private,4, Married-civ-spouse, Exec-managerial, Own-child, White, Male,420,99,42, Portugal, <=50K
78, Private,3, Married-AF-spouse, Farming-fishing, Not-in-family, White, Male,20,0,28, Vietnam, <=50K
43, Without-pay,8, Married-spouse-absent, Farming-fishing, Not-in-family, Other, Male,31851,1631,40, Trinadad&Tobago, >50K
23, State-gov,6, Never-married, Handlers-cleaners, Husband, White, Female,1802,48,5, Japan, >50K
34, Self-emp-inc,6, Married-spouse-absent, Farming-fishing, Own-child, White, Female,5807,1136,14, Laos, <=50K
45, Self-emp-not-inc,8, Married-civ-spouse, ?, Unmarried, Black, Female,37075,1889,45, Portugal, <=50K
25, Self-emp-not-inc,5, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,635,471,4, Mexico, <=50K
18, Private,3, Never-married, Exec-managerial, Own-child, White, Male,48,27,6, Portugal, <=50K
47, State-gov,5, Married-civ-spouse, Exec-managerial, Wife, White, Female,10228,756,14, Philippines, >50K
30, Private,6, Separated, Exec-managerial, Husband, White, Female,2073,79,4, Philippines, >50K
58, Self-emp-inc,4, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,126,2,25, Poland, <=50K
46, State-gov,7, Married-civ-spouse, ?, Own-child, Black, Male,28099,1660,37, France, <=50K
44, Without-pay,8, Married-civ-spouse, Armed-Forces, Not-in-family, Amer-Indian-Eskimo, Male,13902,551,40, ?, >50K
47, ?,6, Separated, Protective-serv, Own-child, Other, Female,16691,1049,22, Mexico, >50K
27, Private,5, Widowed, Farming-fishing, Own-child, Asian-Pac-Islander, Female,1416,230,31, Portugal, <=50K
48, Self-emp-not-inc,3, Married-AF-spouse, Farming-fishing, Not-in-family, White, Female,12,0,9, Cambodia, <=50K
38, Local-gov,7, Married-spouse-absent, Exec-managerial, Husband, White, Male,8259,414,28, Trinadad&Tobago, <=50K
35, Private,5, Divorced, Prof-specialty, Not-in-family, White, Male,1391,202,46, El-Salvador, <=50K
46, State-gov,9, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,38106,2175,36, Nicaragua, >50K
20, Private,4, Never-married, Transport-moving, Own-child, White, Female,127,47,15, Mexico, <=50K
32, Local-gov,6, Never-married, Farming-fishing, Wife, White, Male,5848,1066,15, Laos, <=50K
28, State-gov,6, Separated, Exec-managerial, Wife, Other, Female,694,30,6, Trinadad&Tobago, >50K
59, Self-emp-inc,6, Married-civ-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,4832,123,41, Columbia, <=50K
70, State-gov,4, Married-spouse-absent, Farming-fishing, Husband, White, Male,179,5,36, United-States, <=50K
61, Private,6, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,3425,74,40, Columbia, <=50K
65, Local-gov,5, Married-spouse-absent, Priv-house-serv, Unmarried, Asian-Pac-Islander, Male,730,21,39, Peru, <=50K
28, Private,5, Divorced, ?, Own-child, White, Female,1279,641,6, United-States, <=50K
63, Never-worked,4, Married-spouse-absent, Farming-fishing, Husband, White, Female,163,8,49, Mexico, <=50K
35, Private,8, Married-AF-spouse, Priv-house-serv, Unmarried, White, Female,14265,603,23, El-Salvador, <=50K
47, Private,8, Married-AF-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,16974,1329,15, Puerto-Rico, <=50K
62, Self-emp-not-inc,6, Divorced, Adm-clerical, Unmarried, White, Female,1887,52,40, El-Salvador, <=50K
33, Private,4, Never-married, Other-service, Not-in-family, White, Female,250,163,1, Iran, <=50K
29, Private,6, Married-AF-spouse, Protective-serv, Own-child, White, Male,4011,453,33, Portugal, <=50K
32, Private,3, Married-civ-spouse, Prof-specialty, Own-child, White, Male,59,21,46, Philippines, <=50K
36, State-gov,8, Married-spouse-absent, Exec-managerial, Husband, Asian-Pac-Islander, Female,21105,914,31, Outlying-US(Guam-USVI-etc), <=50K
53, Self-emp-not-inc,4, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,352,32,65, Germany, <=50K
31, Private,3, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,131,42,43, Portugal, <=50K
25, Without-pay,7, Divorced, Exec-managerial, Other-relative, Other, Female,3215,97,8, Trinadad&Tobago, >50K
27, Self-emp-inc,4, Divorced, Craft-repair, Own-child, White, Female,275,274,2, Puerto-Rico, >50K
38, Federal-gov,6, Married-civ-spouse, Sales, Husband, Black, Female,7172,592,48, Taiwan, <=50K
24, Local-gov,6, Divorced, Prof-specialty, Wife, Other, Female,4141,595,19, ?, >50K
49, State-gov,6, Divorced, Sales, Own-child, White, Male,3398,243,62, Jamaica, <=50K
43, ?,7, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Male,10014,1086,13, Mexico, <=50K
22, Private,4, Married-AF-spouse, Sales, Not-in-family, White, Female,204,254,2, Holand-Netherlands, >50K
37, Private,3, Married-civ-spouse, Sales, Own-child, White, Male,599,95,61, Ecuador, <=50K
48, Self-emp-not-inc,8, Married-spouse-absent, Machine-op-inspct, Unmarried, Other, Female,26170,2025,29, Columbia, >50K
29, Private,7, Separated, Farming-fishing, Husband, White, Male,5415,193,11, Dominican-Republic, <=50K
36, Private,8, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Female,25578,1587,39, United-States, >50K
44, Self-emp-not-inc,9, Widowed, Exec-managerial, Other-relative, Asian-Pac-Islander, Female,38539,1896,46, Greece, <=50K
32, Self-emp-not-inc,6, Never-married, Transport-moving, Not-in-family, White, Male,2687,824,8, Nicaragua, <=50K
19, State-gov,5, Divorced, Exec-managerial, Wife, White, Female,152,2,1, Trinadad&Tobago, >50K
50, Private,4, Widowed, Adm-clerical, Husband, White, Female,387,52,70, United-States, <=50K
62, Self-emp-not-inc,6, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Male,1960,55,40, France, <=50K
28, Local-gov,5, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,1479,235,34, Portugal, <=50K
