age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
26, Private,3, Married-spouse-absent, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,19238,242,93, Ireland, <=50K
35, Private,10, Divorced, Adm-clerical, Own-child, White, Female,5006,809,31, United-States, <=50K
28, Private,7, Married-spouse-absent, Prof-specialty, Husband, White, Male,18706,286,88, Ireland, <=50K
37, Without-pay,13, Divorced, Craft-repair, Husband, White, Female,3458,451,37, Haiti, <=50K
26, Never-worked,5, Married-civ-spouse, Adm-clerical, Husband, White, Male,18643,278,91, Ireland, <=50K
29, Federal-gov,4, Married-spouse-absent, Transport-moving, Other-relative, White, Male,16919,299,85, Greece, >50K
32, Never-worked,11, Widowed, Sales, Own-child, White, Male,1064,635,32, United-States, >50K
41, State-gov,10, Separated, Adm-clerical, Husband, Black, Male,10323,1195,38, Jamaica, >50K
29, ?,11, Never-married, Machine-op-inspct, Other-relative, White, Male,1003,173,37, Nicaragua, >50K
35, State-gov,12, Married-civ-spouse, Armed-Forces, Unmarried, White, Female,30,364,72, Outlying-US(Guam-USVI-etc), <=50K
28, State-gov,6, Divorced, Exec-managerial, Husband, White, Male,5604,217,66, Italy, <=50K
35, State-gov,12, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,226,573,62, United-States, <=50K
45, ?,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,5675,1063,46, Canada, >50K
45, ?,9, Widowed, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Male,19206,1254,42, Haiti, <=50K
19, Private,13, Married-civ-spouse, Sales, Husband, White, Male,18,41,5, Columbia, <=50K
46, State-gov,9, Widowed, Armed-Forces, Husband, Black, Male,26210,1272,58, Peru, <=50K
26, Without-pay,11, Divorced, Farming-fishing, Wife, Other, Male,379,310,23, Columbia, <=50K
37, Self-emp-inc,15, Married-civ-spouse, Priv-house-serv, Husband, White, Male,22,226,41, Haiti, <=50K
28, Federal-gov,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,10932,268,77, United-States, <=50K
45, State-gov,13, Married-AF-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,2545,942,46, Cambodia, >50K
25, Never-worked,11, Separated, Craft-repair, Husband, Other, Male,482,208,15, United-States, <=50K
27, Federal-gov,14, Married-civ-spouse, Other-service, Husband, White, Male,1,113,69, United-States, <=50K
42, ?,14, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,363,565,49, Canada, >50K
32, Self-emp-not-inc,13, Divorced, Transport-moving, Husband, White, Male,3386,351,53, Laos, <=50K
25, Private,9, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,807,94,48, ?, >50K
31, Private,3, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,24112,385,90, Ireland, <=50K
39, Private,11, Never-married, ?, Husband, Other, Male,1550,855,57, Canada, <=50K
36, Federal-gov,12, Married-AF-spouse, Exec-managerial, Husband, White, Male,9491,643,56, Peru, <=50K
23, Never-worked,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,497,63,48, United-States, >50K
17, Private,14, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,21, United-States, <=50K
42, Self-emp-inc,8, Never-married, Exec-managerial, Wife, White, Male,17022,905,53, England, >50K
38, State-gov,14, Married-AF-spouse, Other-service, Husband, White, Male,2076,604,37, Cambodia, <=50K
18, Private,13, Married-civ-spouse, ?, Not-in-family, White, Male,3,7,6, Thailand, >50K
42, Never-worked,6, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,34164,1053,74, United-States, <=50K
33, Federal-gov,14, Married-AF-spouse, Other-service, Wife, White, Male,21,256,60, Ecuador, <=50K
33, Private,15, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,26,222,19, Haiti, <=50K
43, State-gov,11, Divorced, Armed-Forces, Husband, Black, Female,3649,974,54, Outlying-US(Guam-USVI-etc), >50K
38, Without-pay,14, Never-married, Transport-moving, Not-in-family, Other, Female,1720,591,36, China, <=50K
46, Self-emp-not-inc,10, Separated, Adm-clerical, Other-relative, White, Female,8930,1363,56, Japan, >50K
35, Private,13, Married-AF-spouse, Armed-Forces, Husband, Asian-Pac-Islander, Female,5907,492,55, Jamaica, <=50K
17, Private,14, Separated, Sales, Husband, White, Male,0,8,2, United-States, <=50K
37, State-gov,15, Married-civ-spouse, Adm-clerical, Husband, White, Female,81,327,28, Hungary, <=50K
26, Private,6, Divorced, Farming-fishing, Not-in-family, White, Male,2520,128,63, United-States, <=50K
51, Federal-gov,7, Divorced, Prof-specialty, Unmarried, White, Female,42506,1705,59, Philippines, >50K
18, Private,13, Married-civ-spouse, ?, Not-in-family, White, Male,10,6,29, Thailand, <=50K
34, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Female,152,303,50, United-States, <=50K
41, Private,10, Never-married, Prof-specialty, Not-in-family, White, Female,21957,794,68, Nicaragua, <=50K
45, Private,13, Divorced, Craft-repair, Husband, Black, Female,1614,862,50, Cambodia, >50K
49, ?,9, Divorced, Sales, Own-child, Black, Male,14823,1351,54, United-States, >50K
46, Self-emp-inc,10, Never-married, Priv-house-serv, Husband, White, Male,10662,1177,50, Greece, <=50K
28, Private,15, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,1,99,63, India, <=50K
26, Federal-gov,8, Married-civ-spouse, Prof-specialty, Husband, White, Male,1588,125,54, England, >50K
34, Private,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,348,405,44, United-States, <=50K
46, Never-worked,9, Never-married, Adm-clerical, Husband, White, Female,21089,1341,42, Scotland, >50K
29, Self-emp-inc,11, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,1642,415,21, Trinadad&Tobago, <=50K
36, Private,12, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,66,462,67, United-States, <=50K
20, Private,13, Married-civ-spouse, Sales, Wife, White, Male,15,16,13, Columbia, <=50K
43, ?,10, Married-AF-spouse, Farming-fishing, Other-relative, White, Male,15928,1320,40, Greece, >50K
37, ?,10, Divorced, Sales, Husband, Black, Male,7122,839,31, Outlying-US(Guam-USVI-etc), >50K
19, Private,12, Separated, Sales, Own-child, White, Male,8,47,10, Germany, <=50K
26, Self-emp-inc,15, Never-married, Adm-clerical, Husband, White, Male,0,15,11, Cambodia, <=50K
25, Private,3, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,10130,174,85, Yugoslavia, <=50K
32, Private,7, Widowed, Farming-fishing, Husband, White, Male,6299,343,57, Nicaragua, <=50K
27, Private,11, Widowed, Sales, Own-child, White, Male,251,340,26, United-States, <=50K
41, Federal-gov,7, Married-AF-spouse, Armed-Forces, Own-child, Amer-Indian-Eskimo, Male,33233,1041,73, Scotland, <=50K
34, Private,8, Married-spouse-absent, Farming-fishing, Husband, White, Male,25167,529,81, Ireland, <=50K
31, Never-worked,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,180,315,37, Ireland, <=50K
36, Self-emp-not-inc,10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,2562,882,38, Germany, >50K
27, Private,15, Never-married, Adm-clerical, Not-in-family, White, Male,0,30,41, United-States, <=50K
43, Without-pay,7, Married-spouse-absent, Priv-house-serv, Husband, White, Female,34319,1077,70, Peru, <=50K
35, Private,14, Separated, Prof-specialty, Husband, White, Female,1057,395,32, United-States, <=50K
27, Never-worked,4, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,19627,287,91, United-States, <=50K
26, Private,15, Married-civ-spouse, Armed-Forces, Husband, Black, Male,0,78,66, United-States, <=50K
25, ?,12, Married-civ-spouse, Other-service, Unmarried, Other, Male,666,259,16, South, >50K
30, Federal-gov,13, Married-civ-spouse, Other-service, Not-in-family, White, Female,2,165,75, Scotland, <=50K
45, Self-emp-inc,9, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,28233,1148,63, United-States, <=50K
46, Never-worked,8, Never-married, Machine-op-inspct, Husband, Black, Male,31344,1138,66, United-States, <=50K
40, Private,11, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,1880,751,49, Portugal, >50K
45, Private,10, Never-married, Adm-clerical, Not-in-family, Other, Male,7302,1218,54, Taiwan, <=50K
32, Private,12, Married-civ-spouse, ?, Own-child, White, Male,180,316,43, Germany, <=50K
35, Private,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,39,385,71, Outlying-US(Guam-USVI-etc), <=50K
33, Federal-gov,15, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,2,107,37, El-Salvador, <=50K
27, Private,14, Married-civ-spouse, Other-service, Husband, White, Male,0,110,74, United-States, <=50K
29, Private,11, Separated, Craft-repair, Husband, White, Male,359,436,28, France, >50K
45, Private,9, Married-spouse-absent, ?, Not-in-family, Asian-Pac-Islander, Male,19315,1407,42, Hungary, >50K
34, Self-emp-inc,5, Separated, ?, Not-in-family, White, Male,14294,464,67, Greece, <=50K
40, Self-emp-inc,13, Widowed, Priv-house-serv, Other-relative, White, Female,3164,721,40, China, >50K
27, Private,15, Married-civ-spouse, Other-service, Husband, White, Male,0,68,57, United-States, <=50K
21, Private,13, Widowed, Sales, Own-child, White, Male,93,95,9, United-States, <=50K
27, Local-gov,15, Married-civ-spouse, Other-service, Husband, White, Male,0,83,60, United-States, <=50K
42, State-gov,13, Never-married, Tech-support, Wife, White, Female,636,700,55, United-States, <=50K
22, Private,15, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,1,12, United-States, <=50K
49, State-gov,8, Divorced, Transport-moving, Husband, White, Female,33835,1507,59, Nicaragua, <=50K
35, Never-worked,10, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,18872,399,79, United-States, <=50K
41, Local-gov,13, Divorced, Other-service, Not-in-family, White, Male,1634,734,38, England, >50K
27, Self-emp-not-inc,11, Married-AF-spouse, Craft-repair, Other-relative, Black, Male,1132,351,19, Puerto-Rico, <=50K
44, Federal-gov,11, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,2500,1066,57, Outlying-US(Guam-USVI-etc), <=50K
31, Without-pay,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,3121,273,49, Guatemala, >50K
23, Self-emp-not-inc,11, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,240,52,38, Columbia, <=50K
48, Federal-gov,10, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,11016,1364,52, Iran, <=50K
33, Private,10, Married-AF-spouse, Other-service, Husband, White, Male,1406,672,33, Italy, <=50K
40, Private,15, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,190,431,36, Outlying-US(Guam-USVI-etc), <=50K
51, Self-emp-not-inc,9, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,30046,1928,59, ?, <=50K
31, Self-emp-inc,13, Married-AF-spouse, Machine-op-inspct, Not-in-family, White, Female,4267,374,54, Laos, <=50K
39, Private,10, Separated, Other-service, Wife, White, Male,7438,689,38, Honduras, <=50K
27, Federal-gov,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,18360,230,92, Peru, <=50K
32, State-gov,15, Never-married, Other-service, Husband, White, Male,3,110,20, India, <=50K
43, Federal-gov,11, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,4033,1004,54, India, <=50K
31, Private,7, Never-married, Machine-op-inspct, Husband, White, Male,5283,280,59, Poland, <=50K
33, Self-emp-not-inc,10, Divorced, Farming-fishing, Not-in-family, White, Male,3943,613,27, Outlying-US(Guam-USVI-etc), >50K
49, Federal-gov,10, Married-AF-spouse, Other-service, Other-relative, White, Male,15159,1664,61, Scotland, <=50K
44, Private,8, Never-married, Adm-clerical, Husband, White, Female,30949,1012,69, Guatemala, <=50K
26, Local-gov,11, Divorced, Sales, Own-child, White, Male,761,263,17, Columbia, >50K
45, Local-gov,9, Never-married, Exec-managerial, Not-in-family, Black, Female,29159,1148,64, El-Salvador, <=50K
36, Private,11, Married-civ-spouse, Farming-fishing, Own-child, Other, Male,1165,631,43, Peru, <=50K
32, Private,15, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,30,196,18, Jamaica, <=50K
35, Without-pay,8, Married-civ-spouse, Transport-moving, Husband, White, Male,24950,503,81, Peru, >50K
24, Private,12, Married-civ-spouse, Craft-repair, Husband, White, Male,331,73,37, Columbia, <=50K
44, Without-pay,9, Never-married, Adm-clerical, Not-in-family, Black, Female,23527,1116,59, Peru, <=50K
41, Without-pay,11, Separated, Exec-managerial, Own-child, Other, Female,3497,929,48, Scotland, <=50K
41, Self-emp-inc,14, Separated, Exec-managerial, Husband, White, Male,877,631,35, United-States, <=50K
36, Private,12, Widowed, Exec-managerial, Husband, White, Female,508,633,58, ?, <=50K
47, Without-pay,10, Married-AF-spouse, Other-service, Own-child, Black, Female,10004,1512,60, England, <=50K
46, Federal-gov,10, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,6569,1383,61, Japan, <=50K
34, Local-gov,12, Separated, Adm-clerical, Husband, White, Female,229,414,55, India, <=50K
43, Local-gov,14, Widowed, Prof-specialty, Own-child, White, Female,665,637,43, Outlying-US(Guam-USVI-etc), >50K
38, Private,15, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,30,243,38, Ireland, <=50K
48, Federal-gov,8, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,34224,1394,62, Holand-Netherlands, <=50K
28, Self-emp-inc,15, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,23,20, United-States, <=50K
35, Private,10, Divorced, Exec-managerial, Husband, Black, Female,4336,759,30, Germany, <=50K
31, Federal-gov,13, Never-married, Prof-specialty, Husband, White, Female,11,225,72, Outlying-US(Guam-USVI-etc), <=50K
45, Private,8, Separated, Protective-serv, Husband, Black, Female,31088,1092,67, Nicaragua, >50K
21, Self-emp-not-inc,10, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,211,35,45, Greece, >50K
31, Private,13, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,7,228,74, United-States, >50K
37, Federal-gov,11, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,930,793,59, Outlying-US(Guam-USVI-etc), <=50K
35, Private,13, Married-civ-spouse, Other-service, Not-in-family, White, Male,70,373,59, United-States, >50K
39, Federal-gov,5, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,31368,839,79, United-States, >50K
41, State-gov,13, Never-married, Transport-moving, Not-in-family, Other, Female,4454,758,42, Hungary, <=50K
17, Private,13, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,5,2, United-States, >50K
34, Self-emp-not-inc,10, Divorced, Exec-managerial, Not-in-family, White, Male,4213,704,29, Columbia, <=50K
47, ?,10, Never-married, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,9486,1249,50, Haiti, >50K
40, Private,11, Separated, Craft-repair, Not-in-family, White, Female,13612,829,57, Ireland, <=50K
38, Private,12, Never-married, Prof-specialty, Other-relative, White, Male,852,592,53, Philippines, <=50K
36, Local-gov,15, Never-married, Other-service, Not-in-family, White, Female,8,153,33, United-States, <=50K
31, Local-gov,10, Divorced, Sales, Own-child, Black, Male,1342,567,31, United-States, <=50K
28, Never-worked,6, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,3948,185,63, Peru, <=50K
25, Private,11, Married-civ-spouse, ?, Husband, White, Male,231,268,24, Germany, <=50K
43, Without-pay,11, Divorced, Armed-Forces, Not-in-family, White, Female,13102,873,52, Hungary, >50K
37, Without-pay,12, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Female,211,599,63, Outlying-US(Guam-USVI-etc), <=50K
41, Self-emp-inc,13, Divorced, Exec-managerial, Not-in-family, White, Female,1150,673,36, El-Salvador, <=50K
45, Without-pay,10, Married-civ-spouse, Other-service, Not-in-family, White, Male,3076,1187,62, Scotland, <=50K
28, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Female,12,233,64, United-States, <=50K
35, Private,4, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,27926,590,84, Dominican-Republic, <=50K
22, Self-emp-inc,15, Separated, Adm-clerical, Husband, White, Female,0,35,6, United-States, <=50K
39, Federal-gov,14, Never-married, Armed-Forces, Not-in-family, White, Female,153,443,53, India, <=50K
48, Self-emp-inc,12, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,5433,1198,52, South, >50K
27, Private,12, Married-civ-spouse, Exec-managerial, Other-relative, Black, Male,460,121,30, United-States, <=50K
44, Never-worked,6, Divorced, Machine-op-inspct, Not-in-family, Other, Male,34106,1093,67, Mexico, >50K
35, Self-emp-not-inc,10, Married-civ-spouse, ?, Not-in-family, White, Male,3594,869,37, Scotland, <=50K
